pointer,"NODE_4_length_8263_cov_106.105872:10927:{""NT"":[1836608,194960,12058,464095,-500,-600,-650,10239,""Viruses""],""NR"":[72149,194960,1"
4005,51.0
4006,50.0
4007,50.0
4008,49.0
4009,49.0
4010,49.0
4011,48.0
4012,49.0
4013,49.0
4014,49.0
4015,48.0
4016,47.0
4017,46.0
4018,45.0
4019,44.0
4020,44.0
4021,43.0
4022,42.0
4023,42.0
4024,42.0
4025,42.0
4026,42.0
4027,41.0
4028,40.0
4029,39.0
4030,38.0
4031,38.0
4032,38.0
4033,38.0
4034,37.0
4035,37.0
4036,36.0
4037,35.0
4038,35.0
4039,35.0
4040,35.0
4041,35.0
4042,34.0
4043,34.0
4044,33.0
4045,33.0
4046,33.0
4047,33.0
4048,32.0
4049,32.0
4050,32.0
4051,32.0
4052,32.0
4053,32.0
4054,32.0
4055,32.0
4056,32.0
4057,31.0
4058,30.0
4059,28.999999999999996
4060,28.000000000000004
4061,28.000000000000004
4062,27.0
4063,27.0
4064,27.0
4065,26.0
4066,25.0
4067,24.0
4068,24.0
4069,24.0
4070,24.0
4071,23.0
4072,23.0
4073,23.0
4074,22.0
4075,21.0
4076,20.0
4077,20.0
4078,19.0
4079,18.0
4080,17.0
4081,17.0
4082,16.0
4083,16.0
4084,15.0
4085,14.000000000000002
4086,13.0
4087,12.0
4088,12.0
4089,11.0
4090,10.0
4091,10.0
4092,10.0
4093,9.0
4094,8.0
4095,7.000000000000001
4096,6.0
4097,6.0
4098,5.0
4099,5.0
4100,5.0
4101,5.0
4102,5.0
4103,5.0
4104,6.0
4105,6.0
4106,7.000000000000001
4107,7.000000000000001
4108,7.000000000000001
4109,7.000000000000001
4110,7.000000000000001
4111,7.000000000000001
4112,6.0
4113,7.000000000000001
4114,8.0
4115,8.0
4116,9.0
4117,9.0
4118,10.0
4119,10.0
4120,10.0
4121,10.0
4122,11.0
4123,12.0
4124,12.0
4125,13.0
4126,14.000000000000002
4127,14.000000000000002
4128,15.0
4129,16.0
4130,16.0
4131,16.0
4132,16.0
4133,17.0
4134,17.0
4135,18.0
4136,19.0
4137,19.0
4138,19.0
4139,20.0
4140,20.0
4141,21.0
4142,21.0
4143,21.0
4144,22.0
4145,22.0
4146,23.0
4147,24.0
4148,24.0
4149,24.0
4150,24.0
4151,24.0
4152,24.0
4153,25.0
4154,25.0
4155,25.0
4156,25.0
4157,25.0
4158,25.0
4159,26.0
4160,26.0
4161,27.0
4162,27.0
4163,28.000000000000004
4164,28.000000000000004
4165,28.999999999999996
4166,30.0
4167,30.0
4168,31.0
4169,32.0
4170,32.0
4171,32.0
4172,32.0
4173,32.0
4174,32.0
4175,32.0
4176,32.0
4177,33.0
4178,34.0
4179,35.0
4180,36.0
4181,37.0
4182,37.0
4183,37.0
4184,37.0
4185,37.0
4186,38.0
4187,38.0
4188,39.0
4189,40.0
4190,40.0
4191,41.0
4192,42.0
4193,42.0
4194,42.0
4195,42.0
4196,42.0
4197,43.0
4198,44.0
4199,44.0
4200,43.0
4201,43.0
4202,44.0
4203,45.0
4204,44.0
4205,43.0
4206,42.0
4207,41.0
4208,42.0
4209,43.0
4210,43.0
4211,44.0
4212,45.0
4213,44.0
4214,44.0
4215,44.0
4216,43.0
4217,44.0
4218,43.0
4219,43.0
4220,43.0
4221,43.0
4222,43.0
4223,42.0
4224,43.0
4225,43.0
4226,42.0
4227,42.0
4228,41.0
4229,41.0
4230,41.0
4231,41.0
4232,41.0
4233,40.0
4234,40.0
4235,39.0
4236,38.0
4237,38.0
4238,38.0
4239,37.0
4240,37.0
4241,36.0
4242,36.0
4243,36.0
4244,36.0
4245,37.0
4246,36.0
4247,35.0
4248,35.0
4249,35.0
4250,35.0
4251,35.0
4252,36.0
4253,36.0
4254,37.0
4255,38.0
4256,38.0
4257,39.0
4258,39.0
4259,38.0
4260,38.0
4261,38.0
4262,38.0
4263,37.0
4264,38.0
4265,38.0
4266,38.0
4267,39.0
4268,38.0
4269,37.0
4270,38.0
4271,38.0
4272,39.0
4273,40.0
4274,40.0
4275,41.0
4276,41.0
4277,41.0
4278,41.0
4279,41.0
4280,40.0
4281,39.0
4282,40.0
4283,40.0
4284,41.0
4285,41.0
4286,40.0
4287,40.0
4288,39.0
4289,38.0
4290,38.0
4291,38.0
4292,38.0
4293,39.0
4294,39.0
4295,39.0
4296,39.0
4297,39.0
4298,39.0
4299,39.0
4300,40.0
4301,40.0
4302,39.0
4303,38.0
4304,38.0
4305,38.0
4306,39.0
4307,39.0
4308,39.0
4309,38.0
4310,39.0
4311,38.0
4312,38.0
4313,39.0
4314,38.0
4315,39.0
4316,39.0
4317,38.0
4318,38.0
4319,38.0
4320,39.0
4321,39.0
4322,38.0
4323,38.0
4324,37.0
4325,36.0
4326,36.0
4327,36.0
4328,36.0
4329,35.0
4330,35.0
4331,35.0
4332,35.0
4333,35.0
4334,35.0
4335,35.0
4336,35.0
4337,35.0
4338,35.0
4339,35.0
4340,35.0
4341,35.0
4342,35.0
4343,35.0
4344,34.0
4345,33.0
4346,33.0
4347,33.0
4348,33.0
4349,33.0
4350,33.0
4351,33.0
4352,32.0
4353,31.0
4354,30.0
4355,28.999999999999996
4356,28.999999999999996
4357,28.000000000000004
4358,28.000000000000004
4359,28.000000000000004
4360,28.000000000000004
4361,27.0
4362,27.0
4363,27.0
4364,26.0
4365,25.0
4366,24.0
4367,23.0
4368,23.0
4369,23.0
4370,22.0
4371,22.0
4372,21.0
4373,20.0
4374,20.0
4375,19.0
4376,19.0
4377,18.0
4378,17.0
4379,16.0
4380,16.0
4381,16.0
4382,15.0
4383,15.0
4384,14.000000000000002
4385,14.000000000000002
4386,14.000000000000002
4387,14.000000000000002
4388,14.000000000000002
4389,14.000000000000002
4390,14.000000000000002
4391,13.0
4392,12.0
4393,11.0
4394,11.0
4395,11.0
4396,11.0
4397,10.0
4398,9.0
4399,8.0
4400,7.000000000000001
4401,7.000000000000001
4402,7.000000000000001
4403,7.000000000000001
4404,7.000000000000001
4405,8.0
4406,7.000000000000001
4407,8.0
4408,8.0
4409,9.0
4410,8.0
4411,9.0
4412,8.0
4413,7.000000000000001
4414,8.0
4415,7.000000000000001
4416,7.000000000000001
4417,8.0
4418,8.0
4419,8.0
4420,7.000000000000001
4421,7.000000000000001
4422,8.0
4423,8.0
4424,8.0
4425,9.0
4426,10.0
4427,10.0
4428,11.0
4429,11.0
4430,11.0
4431,11.0
4432,11.0
4433,11.0
4434,11.0
4435,12.0
4436,12.0
4437,12.0
4438,12.0
4439,13.0
4440,14.000000000000002
4441,15.0
4442,16.0
4443,17.0
4444,18.0
4445,19.0
4446,19.0
4447,20.0
4448,20.0
4449,20.0
4450,21.0
4451,21.0
4452,22.0
4453,22.0
4454,22.0
4455,22.0
4456,23.0
4457,23.0
4458,24.0
4459,25.0
4460,26.0
4461,26.0
4462,27.0
4463,27.0
4464,27.0
4465,28.000000000000004
4466,28.000000000000004
4467,28.000000000000004
4468,28.000000000000004
4469,28.000000000000004
4470,28.999999999999996
4471,28.999999999999996
4472,28.999999999999996
4473,28.999999999999996
4474,28.999999999999996
4475,30.0
4476,31.0
4477,31.0
4478,31.0
4479,32.0
4480,33.0
4481,33.0
4482,33.0
4483,33.0
4484,33.0
4485,33.0
4486,33.0
4487,33.0
4488,33.0
4489,33.0
4490,34.0
4491,34.0
4492,35.0
4493,35.0
4494,35.0
4495,35.0
4496,36.0
4497,36.0
4498,36.0
4499,37.0
4500,37.0
4501,37.0
4502,38.0
4503,38.0
4504,39.0
4505,38.0
4506,38.0
4507,38.0
4508,37.0
4509,37.0
4510,37.0
4511,37.0
4512,37.0
4513,38.0
4514,37.0
4515,37.0
4516,37.0
4517,37.0
4518,37.0
4519,38.0
4520,39.0
4521,39.0
4522,39.0
4523,40.0
4524,41.0
4525,40.0
4526,39.0
4527,40.0
4528,39.0
4529,39.0
4530,39.0
4531,40.0
4532,40.0
4533,40.0
4534,41.0
4535,41.0
4536,41.0
4537,42.0
4538,43.0
4539,42.0
4540,42.0
4541,41.0
4542,40.0
4543,39.0
4544,38.0
4545,37.0
4546,37.0
4547,36.0
4548,37.0
4549,38.0
4550,37.0
4551,38.0
4552,37.0
4553,37.0
4554,37.0
4555,38.0
4556,38.0
4557,38.0
4558,37.0
4559,37.0
4560,37.0
4561,37.0
4562,36.0
4563,37.0
4564,37.0
4565,37.0
4566,38.0
4567,38.0
4568,38.0
4569,39.0
4570,38.0
4571,39.0
4572,40.0
4573,40.0
4574,41.0
4575,41.0
4576,41.0
4577,42.0
4578,42.0
4579,41.0
4580,40.0
4581,41.0
4582,42.0
4583,42.0
4584,42.0
4585,42.0
4586,43.0
4587,43.0
4588,44.0
4589,44.0
4590,44.0
4591,44.0
4592,43.0
4593,44.0
4594,45.0
4595,46.0
4596,46.0
4597,47.0
4598,47.0
4599,46.0
4600,47.0
4601,47.0
4602,46.0
4603,47.0
4604,46.0
4605,46.0
4606,46.0
4607,45.0
4608,46.0
4609,45.0
4610,46.0
4611,45.0
4612,45.0
4613,44.0
4614,44.0
4615,44.0
4616,45.0
4617,45.0
4618,45.0
4619,45.0
4620,44.0
4621,45.0
4622,44.0
4623,43.0
4624,42.0
4625,42.0
4626,42.0
4627,41.0
4628,42.0
4629,42.0
4630,42.0
4631,42.0
4632,43.0
4633,43.0
4634,42.0
4635,42.0
4636,42.0
4637,41.0
4638,40.0
4639,41.0
4640,40.0
4641,41.0
4642,41.0
4643,41.0
4644,41.0
4645,42.0
4646,42.0
4647,42.0
4648,42.0
4649,42.0
4650,42.0
4651,42.0
4652,43.0
4653,43.0
4654,44.0
4655,44.0
4656,43.0
4657,43.0
4658,44.0
4659,43.0
4660,43.0
4661,43.0
4662,43.0
4663,42.0
4664,42.0
4665,41.0
4666,40.0
4667,41.0
4668,41.0
4669,40.0
4670,41.0
4671,41.0
4672,41.0
4673,41.0
4674,40.0
4675,40.0
4676,40.0
4677,39.0
4678,39.0
4679,40.0
4680,40.0
4681,39.0
4682,39.0
4683,39.0
4684,39.0
4685,40.0
4686,40.0
4687,40.0
4688,39.0
4689,40.0
4690,39.0
4691,40.0
4692,40.0
4693,39.0
4694,39.0
4695,39.0
4696,38.0
4697,37.0
4698,38.0
4699,38.0
4700,38.0
4701,39.0
4702,39.0
4703,39.0
4704,39.0
4705,39.0
4706,39.0
4707,39.0
4708,38.0
4709,38.0
4710,37.0
4711,37.0
4712,37.0
4713,37.0
4714,37.0
4715,37.0
4716,36.0
4717,35.0
4718,35.0
4719,34.0
4720,34.0
4721,33.0
4722,33.0
4723,33.0
4724,33.0
4725,33.0
4726,33.0
4727,33.0
4728,32.0
4729,32.0
4730,32.0
4731,31.0
4732,30.0
4733,30.0
4734,30.0
4735,28.999999999999996
4736,28.999999999999996
4737,28.999999999999996
4738,28.999999999999996
4739,28.000000000000004
4740,28.000000000000004
4741,27.0
4742,27.0
4743,27.0
4744,27.0
4745,26.0
4746,26.0
4747,26.0
4748,25.0
4749,24.0
4750,24.0
4751,23.0
4752,22.0
4753,22.0
4754,21.0
4755,20.0
4756,20.0
4757,20.0
4758,19.0
4759,19.0
4760,18.0
4761,18.0
4762,18.0
4763,18.0
4764,18.0
4765,18.0
4766,18.0
4767,17.0
4768,17.0
4769,17.0
4770,16.0
4771,15.0
4772,14.000000000000002
4773,14.000000000000002
4774,15.0
4775,15.0
4776,14.000000000000002
4777,15.0
4778,15.0
4779,15.0
4780,16.0
4781,17.0
4782,16.0
4783,16.0
4784,16.0
4785,16.0
4786,15.0
4787,16.0
4788,17.0
4789,17.0
4790,17.0
4791,16.0
4792,17.0
4793,18.0
4794,18.0
4795,17.0
4796,18.0
4797,18.0
4798,17.0
4799,18.0
4800,17.0
4801,17.0
4802,18.0
4803,18.0
4804,18.0
4805,19.0
4806,20.0
4807,20.0
4808,21.0
4809,21.0
4810,21.0
4811,22.0
4812,22.0
4813,22.0
4814,22.0
4815,23.0
4816,23.0
4817,24.0
4818,24.0
4819,24.0
4820,25.0
4821,25.0
4822,25.0
4823,26.0
4824,27.0
4825,28.000000000000004
4826,28.000000000000004
4827,28.999999999999996
4828,30.0
4829,31.0
4830,31.0
4831,31.0
4832,31.0
4833,31.0
4834,31.0
4835,32.0
4836,32.0
4837,33.0
4838,33.0
4839,33.0
4840,33.0
4841,33.0
4842,33.0
4843,34.0
4844,34.0
4845,34.0
4846,34.0
4847,34.0
4848,34.0
4849,34.0
4850,34.0
4851,34.0
4852,34.0
4853,35.0
4854,36.0
4855,36.0
4856,37.0
4857,38.0
4858,39.0
4859,39.0
4860,40.0
4861,41.0
4862,42.0
4863,42.0
4864,43.0
4865,43.0
4866,43.0
4867,44.0
4868,44.0
4869,45.0
4870,45.0
4871,45.0
4872,46.0
4873,47.0
4874,46.0
4875,45.0
4876,46.0
4877,45.0
4878,45.0
4879,45.0
4880,44.0
4881,43.0
4882,44.0
4883,44.0
4884,44.0
4885,43.0
4886,44.0
4887,44.0
4888,44.0
4889,44.0
4890,44.0
4891,45.0
4892,44.0
4893,43.0
4894,43.0
4895,43.0
4896,43.0
4897,43.0
4898,44.0
4899,43.0
4900,44.0
4901,44.0
4902,43.0
4903,43.0
4904,44.0
4905,43.0
4906,42.0
4907,43.0
4908,43.0
4909,43.0
4910,43.0
4911,42.0
4912,42.0
4913,42.0
4914,42.0
4915,41.0
4916,41.0
4917,41.0
4918,41.0
4919,42.0
4920,42.0
4921,42.0
4922,43.0
4923,43.0
4924,42.0
4925,42.0
4926,42.0
4927,42.0
4928,42.0
4929,42.0
4930,42.0
4931,42.0
4932,42.0
4933,42.0
4934,42.0
4935,41.0
4936,41.0
4937,40.0
4938,40.0
4939,40.0
4940,41.0
4941,41.0
4942,42.0
4943,41.0
4944,42.0
4945,42.0
4946,42.0
4947,42.0
4948,42.0
4949,43.0
4950,44.0
4951,45.0
4952,46.0
4953,45.0
4954,44.0
4955,44.0
4956,44.0
4957,44.0
4958,43.0
4959,43.0
4960,43.0
4961,43.0
4962,43.0
4963,43.0
4964,42.0
4965,42.0
4966,42.0
4967,41.0
4968,41.0
4969,41.0
4970,41.0
4971,41.0
4972,41.0
4973,40.0
4974,40.0
4975,40.0
4976,40.0
4977,40.0
4978,40.0
4979,40.0
4980,40.0
4981,40.0
4982,40.0
4983,40.0
4984,40.0
4985,40.0
4986,39.0
4987,38.0
4988,37.0
4989,36.0
4990,37.0
4991,37.0
4992,37.0
4993,37.0
4994,36.0
4995,36.0
4996,36.0
4997,36.0
4998,36.0
4999,36.0
5000,35.0
5001,34.0
5002,34.0
5003,34.0
5004,33.0
5005,34.0
5006,34.0
5007,33.0
5008,32.0
5009,33.0
5010,34.0
5011,35.0
5012,35.0
5013,35.0
5014,36.0
5015,36.0
5016,36.0
5017,36.0
5018,36.0
5019,35.0
5020,34.0
5021,35.0
5022,34.0
5023,33.0
5024,33.0
5025,32.0
5026,32.0
5027,31.0
5028,30.0
5029,30.0
5030,31.0
5031,32.0
5032,32.0
5033,32.0
5034,33.0
5035,34.0
5036,34.0
5037,34.0
5038,35.0
5039,36.0
5040,35.0
5041,36.0
5042,35.0
5043,35.0
5044,34.0
5045,34.0
5046,35.0
5047,36.0
5048,36.0
5049,35.0
5050,35.0
5051,35.0
5052,35.0
5053,36.0
5054,37.0
5055,37.0
5056,36.0
5057,35.0
5058,35.0
5059,35.0
5060,35.0
5061,34.0
5062,33.0
5063,33.0
5064,33.0
5065,34.0
5066,35.0
5067,35.0
5068,35.0
5069,35.0
5070,35.0
5071,35.0
5072,34.0
5073,35.0
5074,36.0
5075,37.0
5076,37.0
5077,38.0
5078,38.0
5079,37.0
5080,37.0
5081,37.0
5082,36.0
5083,37.0
5084,38.0
5085,38.0
5086,39.0
5087,39.0
5088,40.0
5089,41.0
5090,40.0
5091,39.0
5092,39.0
5093,39.0
5094,39.0
5095,39.0
5096,38.0
5097,38.0
5098,37.0
5099,37.0
5100,37.0
5101,37.0
5102,37.0
5103,36.0
5104,36.0
5105,35.0
5106,35.0
5107,35.0
5108,35.0
5109,34.0
5110,33.0
5111,32.0
5112,32.0
5113,32.0
5114,31.0
5115,31.0
5116,31.0
5117,30.0
5118,30.0
5119,30.0
5120,30.0
5121,28.999999999999996
5122,28.999999999999996
5123,28.999999999999996
5124,28.999999999999996
5125,28.999999999999996
5126,28.999999999999996
5127,28.999999999999996
5128,28.999999999999996
5129,28.000000000000004
5130,27.0
5131,26.0
5132,26.0
5133,26.0
5134,25.0
5135,24.0
5136,24.0
5137,24.0
5138,23.0
5139,22.0
5140,22.0
5141,21.0
5142,22.0
5143,23.0
5144,24.0
5145,24.0
5146,24.0
5147,23.0
5148,23.0
5149,24.0
5150,23.0
5151,22.0
5152,21.0
5153,20.0
5154,20.0
5155,21.0
5156,21.0
5157,22.0
5158,23.0
5159,23.0
5160,22.0
5161,22.0
5162,22.0
5163,23.0
5164,23.0
5165,22.0
5166,22.0
5167,22.0
5168,23.0
5169,22.0
5170,23.0
5171,23.0
5172,23.0
5173,23.0
5174,23.0
5175,22.0
5176,22.0
5177,22.0
5178,22.0
5179,22.0
5180,22.0
5181,23.0
5182,23.0
5183,22.0
5184,21.0
5185,21.0
5186,21.0
5187,21.0
5188,20.0
5189,19.0
5190,19.0
5191,20.0
5192,21.0
5193,21.0
5194,21.0
5195,21.0
5196,22.0
5197,23.0
5198,23.0
5199,23.0
5200,23.0
5201,24.0
5202,25.0
5203,25.0
5204,26.0
5205,26.0
5206,26.0
5207,27.0
5208,28.000000000000004
5209,28.000000000000004
5210,28.000000000000004
5211,28.999999999999996
5212,30.0
5213,30.0
5214,30.0
5215,30.0
5216,30.0
5217,30.0
5218,30.0
5219,30.0
5220,30.0
5221,30.0
5222,30.0
5223,31.0
5224,31.0
5225,31.0
5226,32.0
5227,32.0
5228,33.0
5229,33.0
5230,34.0
5231,35.0
5232,35.0
5233,35.0
5234,35.0
5235,35.0
5236,36.0
5237,37.0
5238,37.0
5239,37.0
5240,38.0
5241,38.0
5242,38.0
5243,38.0
5244,37.0
5245,38.0
5246,38.0
5247,38.0
5248,38.0
5249,38.0
5250,38.0
5251,38.0
5252,38.0
5253,38.0
5254,38.0
5255,37.0
5256,37.0
5257,37.0
5258,37.0
5259,37.0
5260,38.0
5261,38.0
5262,38.0
5263,37.0
5264,37.0
5265,37.0
5266,37.0
5267,38.0
5268,38.0
5269,38.0
5270,38.0
5271,39.0
5272,40.0
5273,39.0
5274,38.0
5275,38.0
5276,38.0
5277,37.0
5278,38.0
5279,38.0
5280,38.0
5281,37.0
5282,37.0
5283,37.0
5284,37.0
5285,37.0
5286,36.0
5287,36.0
5288,36.0
5289,37.0
5290,38.0
5291,38.0
5292,38.0
5293,39.0
5294,40.0
5295,41.0
5296,41.0
5297,41.0
5298,41.0
5299,42.0
5300,43.0
5301,42.0
5302,41.0
5303,41.0
5304,40.0
5305,40.0
5306,40.0
5307,39.0
5308,39.0
5309,39.0
5310,40.0
5311,40.0
5312,39.0
5313,39.0
5314,40.0
5315,41.0
5316,42.0
5317,42.0
5318,43.0
5319,43.0
5320,44.0
5321,45.0
5322,45.0
5323,44.0
5324,44.0
5325,44.0
5326,43.0
5327,43.0
5328,42.0
5329,42.0
5330,41.0
5331,40.0
5332,40.0
5333,40.0
5334,40.0
5335,40.0
5336,39.0
5337,38.0
5338,38.0
5339,38.0
5340,37.0
5341,37.0
5342,36.0
5343,35.0
5344,35.0
5345,34.0
5346,33.0
5347,33.0
5348,33.0
5349,32.0
5350,32.0
5351,32.0
5352,32.0
5353,32.0
5354,31.0
5355,31.0
5356,31.0
5357,30.0
5358,28.999999999999996
5359,28.999999999999996
5360,28.000000000000004
5361,28.000000000000004
5362,28.000000000000004
5363,28.000000000000004
5364,28.000000000000004
5365,28.000000000000004
5366,27.0
5367,26.0
5368,25.0
5369,25.0
5370,24.0
5371,23.0
5372,22.0
5373,22.0
5374,22.0
5375,22.0
5376,21.0
5377,21.0
5378,20.0
5379,20.0
5380,20.0
5381,20.0
5382,20.0
5383,20.0
5384,20.0
5385,20.0
5386,20.0
5387,20.0
5388,20.0
5389,19.0
5390,18.0
5391,17.0
5392,16.0
5393,15.0
5394,14.000000000000002
5395,13.0
5396,12.0
5397,11.0
5398,11.0
5399,10.0
5400,9.0
5401,9.0
5402,9.0
5403,9.0
5404,10.0
5405,11.0
5406,11.0
5407,12.0
5408,11.0
5409,12.0
5410,11.0
5411,10.0
5412,10.0
5413,11.0
5414,10.0
5415,10.0
5416,10.0
5417,11.0
5418,11.0
5419,12.0
5420,12.0
5421,12.0
5422,12.0
5423,13.0
5424,13.0
5425,13.0
5426,13.0
5427,14.000000000000002
5428,14.000000000000002
5429,14.000000000000002
5430,14.000000000000002
5431,15.0
5432,16.0
5433,16.0
5434,16.0
5435,17.0
5436,17.0
5437,18.0
5438,19.0
5439,20.0
5440,21.0
5441,21.0
5442,21.0
5443,22.0
5444,23.0
5445,23.0
5446,24.0
5447,24.0
5448,24.0
5449,25.0
5450,26.0
5451,26.0
5452,26.0
5453,26.0
5454,26.0
5455,26.0
5456,26.0
5457,26.0
5458,26.0
5459,27.0
5460,27.0
5461,27.0
5462,28.000000000000004
5463,28.000000000000004
5464,28.999999999999996
5465,30.0
5466,30.0
5467,31.0
5468,31.0
5469,31.0
5470,32.0
5471,33.0
5472,33.0
5473,34.0
5474,34.0
5475,34.0
5476,34.0
5477,34.0
5478,35.0
5479,35.0
5480,36.0
5481,37.0
5482,38.0
5483,39.0
5484,39.0
5485,39.0
5486,39.0
5487,39.0
5488,39.0
5489,39.0
5490,39.0
5491,40.0
5492,40.0
5493,41.0
5494,41.0
5495,42.0
5496,42.0
5497,42.0
5498,42.0
5499,43.0
5500,43.0
5501,43.0
5502,44.0
5503,44.0
5504,43.0
5505,43.0
5506,43.0
5507,42.0
5508,42.0
5509,41.0
5510,42.0
5511,43.0
5512,44.0
5513,44.0
5514,44.0
5515,43.0
5516,42.0
5517,42.0
5518,41.0
5519,40.0
5520,39.0
5521,39.0
5522,40.0
5523,40.0
5524,40.0
5525,40.0
5526,40.0
5527,39.0
5528,39.0
5529,39.0
5530,39.0
5531,39.0
5532,38.0
5533,38.0
5534,39.0
5535,39.0
5536,40.0
5537,40.0
5538,39.0
5539,38.0
5540,38.0
5541,39.0
5542,39.0
5543,39.0
5544,38.0
5545,38.0
5546,37.0
5547,37.0
5548,38.0
5549,37.0
5550,36.0
5551,37.0
5552,37.0
5553,37.0
5554,38.0
5555,38.0
5556,39.0
5557,39.0
5558,39.0
5559,38.0
5560,38.0
5561,39.0
5562,39.0
5563,39.0
5564,38.0
5565,37.0
5566,37.0
5567,37.0
5568,37.0
5569,38.0
5570,37.0
5571,37.0
5572,37.0
5573,36.0
5574,36.0
5575,36.0
5576,36.0
5577,37.0
5578,36.0
5579,36.0
5580,35.0
5581,34.0
5582,34.0
5583,33.0
5584,34.0
5585,34.0
5586,34.0
5587,34.0
5588,34.0
5589,34.0
5590,34.0
5591,33.0
5592,34.0
5593,33.0
5594,33.0
5595,32.0
5596,33.0
5597,33.0
5598,34.0
5599,34.0
5600,35.0
5601,35.0
5602,35.0
5603,36.0
5604,37.0
5605,37.0
5606,37.0
5607,38.0
5608,39.0
5609,40.0
5610,40.0
5611,39.0
5612,38.0
5613,37.0
5614,37.0
5615,37.0
5616,37.0
5617,37.0
5618,37.0
5619,37.0
5620,38.0
5621,38.0
5622,38.0
5623,37.0
5624,38.0
5625,38.0
5626,38.0
5627,38.0
5628,38.0
5629,38.0
5630,38.0
5631,38.0
5632,39.0
5633,40.0
5634,40.0
5635,39.0
5636,38.0
5637,38.0
5638,38.0
5639,38.0
5640,37.0
5641,37.0
5642,38.0
5643,37.0
5644,37.0
5645,38.0
5646,39.0
5647,39.0
5648,38.0
5649,39.0
5650,40.0
5651,40.0
5652,41.0
5653,42.0
5654,41.0
5655,42.0
5656,41.0
5657,41.0
5658,41.0
5659,41.0
5660,42.0
5661,42.0
5662,42.0
5663,42.0
5664,42.0
5665,42.0
5666,43.0
5667,43.0
5668,43.0
5669,43.0
5670,43.0
5671,42.0
5672,42.0
5673,43.0
5674,43.0
5675,44.0
5676,44.0
5677,43.0
5678,43.0
5679,43.0
5680,43.0
5681,44.0
5682,44.0
5683,45.0
5684,44.0
5685,44.0
5686,45.0
5687,46.0
5688,46.0
5689,46.0
5690,47.0
5691,47.0
5692,46.0
5693,46.0
5694,46.0
5695,47.0
5696,47.0
5697,47.0
5698,46.0
5699,45.0
5700,44.0
5701,44.0
5702,44.0
5703,43.0
5704,42.0
5705,41.0
5706,41.0
5707,41.0
5708,40.0
5709,39.0
5710,38.0
5711,39.0
5712,40.0
5713,40.0
5714,41.0
5715,41.0
5716,41.0
5717,41.0
5718,42.0
5719,42.0
5720,41.0
5721,40.0
5722,39.0
5723,39.0
5724,39.0
5725,40.0
5726,40.0
5727,40.0
5728,41.0
5729,42.0
5730,42.0
5731,41.0
5732,40.0
5733,39.0
5734,38.0
5735,38.0
5736,38.0
5737,37.0
5738,37.0
5739,37.0
5740,37.0
5741,36.0
5742,35.0
5743,35.0
5744,35.0
5745,34.0
5746,33.0
5747,33.0
5748,33.0
5749,32.0
5750,31.0
5751,30.0
5752,28.999999999999996
5753,28.000000000000004
5754,28.000000000000004
5755,27.0
5756,27.0
5757,27.0
5758,27.0
5759,27.0
5760,26.0
5761,25.0
5762,24.0
5763,24.0
5764,24.0
5765,24.0
5766,23.0
5767,22.0
5768,22.0
5769,21.0
5770,21.0
5771,21.0
5772,21.0
5773,20.0
5774,20.0
5775,19.0
5776,19.0
5777,19.0
5778,19.0
5779,19.0
5780,19.0
5781,18.0
5782,17.0
5783,16.0
5784,16.0
5785,16.0
5786,15.0
5787,14.000000000000002
5788,14.000000000000002
5789,14.000000000000002
5790,13.0
5791,13.0
5792,13.0
5793,13.0
5794,13.0
5795,12.0
5796,11.0
5797,11.0
5798,11.0
5799,11.0
5800,11.0
5801,11.0
5802,10.0
5803,10.0
5804,10.0
5805,10.0
5806,10.0
5807,9.0
5808,9.0
5809,9.0
5810,9.0
5811,8.0
5812,7.000000000000001
5813,7.000000000000001
5814,6.0
5815,6.0
5816,6.0
5817,5.0
5818,4.0
5819,4.0
5820,4.0
5821,4.0
5822,4.0
5823,4.0
5824,3.0
5825,2.0
5826,2.0
5827,2.0
5828,1.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.0
5840,0.0
5841,0.0
5842,1.0
5843,2.0
5844,2.0
5845,3.0
5846,4.0
5847,4.0
5848,5.0
5849,5.0
5850,5.0
5851,5.0
5852,6.0
5853,7.000000000000001
5854,7.000000000000001
5855,8.0
5856,8.0
5857,8.0
5858,9.0
5859,9.0
5860,9.0
5861,10.0
5862,10.0
5863,10.0
5864,11.0
5865,12.0
5866,12.0
5867,12.0
5868,12.0
5869,12.0
5870,13.0
5871,13.0
5872,14.000000000000002
5873,14.000000000000002
5874,14.000000000000002
5875,14.000000000000002
5876,14.000000000000002
5877,15.0
5878,16.0
5879,16.0
5880,16.0
5881,16.0
5882,16.0
5883,16.0
5884,17.0
5885,17.0
5886,18.0
5887,18.0
5888,18.0
5889,18.0
5890,18.0
5891,19.0
5892,19.0
5893,20.0
5894,21.0
5895,22.0
5896,22.0
5897,23.0
5898,23.0
5899,24.0
5900,25.0
5901,26.0
5902,27.0
5903,27.0
5904,27.0
5905,28.000000000000004
5906,28.999999999999996
5907,30.0
5908,30.0
5909,30.0
5910,31.0
5911,31.0
5912,32.0
5913,33.0
5914,34.0
5915,35.0
5916,36.0
5917,37.0
5918,37.0
5919,37.0
5920,37.0
5921,37.0
5922,37.0
5923,37.0
5924,37.0
5925,37.0
5926,37.0
5927,37.0
5928,37.0
5929,37.0
