pointer,Rousettus_madagascariensis_MIZ240,NC_048212_1_Eidolon_helvum_Cameroon,NC_009021_1_HKU9_Rousettus_leschenaulti_China
4871,89.0,89.0,89.0
4872,89.0,89.0,89.0
4873,90.0,90.0,90.0
4874,90.0,90.0,90.0
4875,90.0,90.0,90.0
4876,90.0,90.0,89.0
4877,89.0,89.0,89.0
4878,89.0,89.0,89.0
4879,89.0,89.0,89.0
4880,89.0,89.0,89.0
4881,89.0,89.0,89.0
4882,89.0,89.0,89.0
4883,89.0,89.0,89.0
4884,89.0,89.0,89.0
4885,89.0,89.0,89.0
4886,89.0,89.0,89.0
4887,89.0,89.0,89.0
4888,89.0,89.0,89.0
4889,89.0,89.0,89.0
4890,88.0,88.0,88.0
4891,88.0,88.0,88.0
4892,88.0,88.0,88.0
4893,88.0,88.0,88.0
4894,87.0,87.0,88.0
4895,87.0,87.0,87.0
4896,87.0,87.0,87.0
4897,87.0,87.0,87.0
4898,87.0,87.0,87.0
4899,88.0,88.0,88.0
4900,88.0,88.0,88.0
4901,88.0,88.0,88.0
4902,88.0,88.0,88.0
4903,88.0,88.0,88.0
4904,88.0,88.0,88.0
4905,88.0,88.0,88.0
4906,88.0,88.0,88.0
4907,88.0,88.0,88.0
4908,88.0,88.0,88.0
4909,88.0,88.0,88.0
4910,89.0,89.0,89.0
4911,88.0,88.0,88.0
4912,88.0,88.0,88.0
4913,88.0,88.0,88.0
4914,88.0,88.0,88.0
4915,88.0,88.0,88.0
4916,88.0,88.0,88.0
4917,88.0,88.0,88.0
4918,89.0,89.0,89.0
4919,89.0,89.0,89.0
4920,89.0,89.0,89.0
4921,89.0,89.0,89.0
4922,89.0,89.0,89.0
4923,89.0,89.0,89.0
4924,89.0,89.0,89.0
4925,89.0,89.0,89.0
4926,89.0,89.0,89.0
4927,89.0,89.0,89.0
4928,89.0,89.0,89.0
4929,90.0,90.0,90.0
4930,90.0,90.0,90.0
4931,90.0,90.0,90.0
4932,90.0,90.0,90.0
4933,91.0,91.0,91.0
4934,92.0,92.0,92.0
4935,92.0,92.0,92.0
4936,92.0,92.0,92.0
4937,92.0,92.0,92.0
4938,92.0,92.0,92.0
4939,92.0,92.0,92.0
4940,92.0,92.0,92.0
4941,92.0,92.0,92.0
4942,92.0,92.0,92.0
4943,92.0,92.0,92.0
4944,92.0,92.0,92.0
4945,92.0,92.0,92.0
4946,92.0,92.0,92.0
4947,92.0,92.0,92.0
4948,91.0,91.0,91.0
4949,91.0,91.0,91.0
4950,91.0,91.0,91.0
4951,90.0,90.0,91.0
4952,89.0,89.0,90.0
4953,90.0,90.0,91.0
4954,91.0,91.0,91.0
4955,91.0,91.0,92.0
4956,90.0,90.0,91.0
4957,90.0,90.0,91.0
4958,90.0,90.0,91.0
4959,90.0,90.0,91.0
4960,91.0,91.0,91.0
4961,91.0,91.0,91.0
4962,90.0,90.0,91.0
4963,89.0,89.0,91.0
4964,89.0,89.0,90.0
4965,88.0,88.0,89.0
4966,87.0,87.0,88.0
4967,87.0,87.0,88.0
4968,86.0,86.0,87.0
4969,85.0,85.0,86.0
4970,85.0,85.0,86.0
4971,85.0,85.0,86.0
4972,84.0,84.0,86.0
4973,84.0,84.0,86.0
4974,84.0,84.0,86.0
4975,84.0,84.0,86.0
4976,84.0,84.0,86.0
4977,85.0,85.0,86.0
4978,84.0,84.0,85.0
4979,84.0,84.0,85.0
4980,84.0,84.0,85.0
4981,84.0,84.0,85.0
4982,83.0,83.0,84.0
4983,82.0,82.0,83.0
4984,82.0,82.0,83.0
4985,82.0,82.0,83.0
4986,81.0,81.0,82.0
4987,81.0,81.0,81.0
4988,81.0,81.0,81.0
4989,81.0,81.0,81.0
4990,81.0,81.0,81.0
4991,80.0,80.0,81.0
4992,80.0,80.0,81.0
4993,80.0,80.0,81.0
4994,80.0,80.0,80.0
4995,79.0,79.0,80.0
4996,79.0,79.0,80.0
4997,79.0,79.0,80.0
4998,79.0,79.0,80.0
4999,79.0,79.0,80.0
5000,79.0,79.0,80.0
5001,79.0,79.0,80.0
5002,79.0,79.0,80.0
5003,79.0,79.0,80.0
5004,79.0,79.0,80.0
5005,79.0,79.0,80.0
5006,79.0,79.0,80.0
5007,79.0,79.0,80.0
5008,79.0,79.0,80.0
5009,79.0,79.0,80.0
5010,79.0,79.0,80.0
5011,80.0,80.0,81.0
5012,80.0,80.0,81.0
5013,79.0,79.0,80.0
5014,79.0,79.0,80.0
5015,78.0,78.0,79.0
5016,77.0,77.0,78.0
5017,77.0,77.0,78.0
5018,77.0,77.0,78.0
5019,77.0,77.0,77.0
5020,76.0,76.0,76.0
5021,76.0,76.0,76.0
5022,76.0,76.0,76.0
5023,76.0,76.0,76.0
5024,75.0,75.0,76.0
5025,75.0,75.0,76.0
5026,75.0,75.0,76.0
5027,75.0,75.0,76.0
5028,75.0,75.0,76.0
5029,75.0,75.0,76.0
5030,75.0,75.0,76.0
5031,75.0,75.0,76.0
5032,74.0,74.0,75.0
5033,74.0,74.0,75.0
5034,74.0,74.0,75.0
5035,74.0,74.0,74.0
5036,74.0,74.0,74.0
5037,74.0,74.0,74.0
5038,74.0,74.0,74.0
5039,74.0,74.0,74.0
5040,74.0,74.0,74.0
5041,74.0,74.0,74.0
5042,74.0,74.0,74.0
5043,74.0,74.0,74.0
5044,74.0,74.0,73.0
5045,74.0,74.0,73.0
5046,74.0,74.0,73.0
5047,74.0,74.0,73.0
5048,75.0,75.0,74.0
5049,75.0,75.0,74.0
5050,75.0,75.0,74.0
5051,76.0,76.0,74.0
5052,77.0,77.0,75.0
5053,76.0,76.0,74.0
5054,76.0,76.0,75.0
5055,76.0,76.0,75.0
5056,77.0,77.0,76.0
5057,78.0,78.0,77.0
5058,78.0,78.0,77.0
5059,78.0,78.0,77.0
5060,78.0,78.0,77.0
5061,78.0,78.0,77.0
5062,79.0,79.0,77.0
5063,80.0,80.0,77.0
5064,80.0,80.0,78.0
5065,81.0,81.0,79.0
5066,82.0,82.0,80.0
5067,81.0,81.0,79.0
5068,81.0,81.0,80.0
5069,81.0,81.0,80.0
5070,80.0,80.0,79.0
5071,80.0,80.0,79.0
5072,80.0,81.0,79.0
5073,79.0,80.0,78.0
5074,79.0,80.0,78.0
5075,79.0,80.0,78.0
5076,79.0,80.0,79.0
5077,79.0,80.0,79.0
5078,80.0,81.0,80.0
5079,80.0,81.0,80.0
5080,80.0,81.0,80.0
5081,80.0,81.0,80.0
5082,81.0,82.0,81.0
5083,82.0,83.0,82.0
5084,82.0,83.0,82.0
5085,82.0,83.0,82.0
5086,83.0,84.0,83.0
5087,83.0,84.0,84.0
5088,83.0,84.0,84.0
5089,83.0,84.0,84.0
5090,84.0,85.0,85.0
5091,85.0,86.0,85.0
5092,85.0,86.0,85.0
5093,85.0,86.0,85.0
5094,86.0,87.0,86.0
5095,86.0,87.0,86.0
5096,86.0,87.0,86.0
5097,86.0,87.0,86.0
5098,86.0,87.0,86.0
5099,86.0,87.0,86.0
5100,86.0,87.0,86.0
5101,86.0,87.0,86.0
5102,85.0,86.0,85.0
5103,84.0,85.0,84.0
5104,84.0,85.0,84.0
5105,84.0,85.0,84.0
5106,84.0,85.0,84.0
5107,84.0,85.0,84.0
5108,84.0,85.0,84.0
5109,84.0,85.0,84.0
5110,84.0,85.0,84.0
5111,84.0,85.0,84.0
5112,84.0,85.0,84.0
5113,85.0,86.0,85.0
5114,85.0,86.0,85.0
5115,86.0,87.0,86.0
5116,87.0,88.0,87.0
5117,86.0,87.0,86.0
5118,86.0,87.0,86.0
5119,86.0,87.0,87.0
5120,86.0,87.0,87.0
5121,86.0,87.0,87.0
5122,86.0,87.0,87.0
5123,86.0,87.0,87.0
5124,87.0,88.0,87.0
5125,87.0,88.0,87.0
5126,86.0,87.0,86.0
5127,86.0,87.0,86.0
5128,86.0,87.0,86.0
5129,86.0,87.0,86.0
5130,85.0,86.0,85.0
5131,85.0,86.0,85.0
5132,86.0,87.0,86.0
5133,86.0,87.0,86.0
5134,86.0,87.0,86.0
5135,86.0,87.0,87.0
5136,86.0,87.0,87.0
5137,86.0,87.0,87.0
5138,86.0,87.0,87.0
5139,86.0,87.0,87.0
5140,86.0,87.0,87.0
5141,86.0,87.0,87.0
5142,86.0,87.0,87.0
5143,86.0,87.0,87.0
5144,86.0,87.0,88.0
5145,86.0,87.0,88.0
5146,85.0,86.0,87.0
5147,85.0,86.0,87.0
5148,85.0,86.0,87.0
5149,84.0,85.0,87.0
5150,84.0,85.0,87.0
5151,84.0,85.0,87.0
5152,84.0,85.0,87.0
5153,85.0,86.0,88.0
5154,84.0,85.0,87.0
5155,83.0,84.0,86.0
5156,82.0,83.0,86.0
5157,82.0,83.0,86.0
5158,82.0,83.0,86.0
5159,81.0,82.0,86.0
5160,80.0,81.0,85.0
5161,80.0,81.0,85.0
5162,80.0,81.0,85.0
5163,80.0,81.0,85.0
5164,80.0,81.0,85.0
5165,79.0,80.0,84.0
5166,79.0,80.0,83.0
5167,80.0,81.0,84.0
5168,81.0,82.0,84.0
5169,82.0,83.0,85.0
5170,82.0,83.0,86.0
5171,82.0,83.0,86.0
5172,83.0,83.0,86.0
5173,83.0,83.0,86.0
5174,83.0,83.0,86.0
5175,83.0,83.0,86.0
5176,82.0,82.0,85.0
5177,81.0,81.0,85.0
5178,81.0,81.0,85.0
5179,81.0,81.0,85.0
5180,81.0,81.0,85.0
5181,81.0,81.0,85.0
5182,81.0,81.0,85.0
5183,80.0,80.0,84.0
5184,80.0,80.0,84.0
5185,80.0,80.0,84.0
5186,80.0,80.0,84.0
5187,80.0,80.0,84.0
5188,80.0,80.0,84.0
5189,80.0,80.0,84.0
5190,80.0,80.0,84.0
5191,80.0,80.0,84.0
5192,80.0,80.0,84.0
5193,80.0,80.0,84.0
5194,80.0,80.0,84.0
5195,81.0,81.0,85.0
5196,81.0,81.0,85.0
5197,81.0,81.0,84.0
5198,81.0,81.0,84.0
5199,81.0,81.0,83.0
5200,81.0,81.0,83.0
5201,81.0,81.0,83.0
5202,82.0,82.0,84.0
5203,83.0,83.0,85.0
5204,83.0,83.0,85.0
5205,83.0,83.0,85.0
5206,83.0,83.0,85.0
5207,83.0,83.0,85.0
5208,83.0,83.0,85.0
5209,83.0,83.0,85.0
5210,83.0,83.0,85.0
5211,83.0,83.0,85.0
5212,83.0,83.0,85.0
5213,83.0,83.0,85.0
5214,82.0,82.0,84.0
5215,81.0,81.0,83.0
5216,81.0,81.0,83.0
5217,81.0,81.0,83.0
5218,81.0,81.0,83.0
5219,81.0,81.0,83.0
5220,82.0,82.0,84.0
5221,82.0,82.0,84.0
5222,82.0,82.0,84.0
5223,82.0,82.0,84.0
5224,82.0,82.0,84.0
5225,82.0,82.0,84.0
5226,83.0,83.0,85.0
5227,83.0,83.0,85.0
5228,83.0,83.0,85.0
5229,83.0,83.0,85.0
5230,84.0,84.0,86.0
5231,83.0,83.0,85.0
5232,83.0,83.0,85.0
5233,82.0,82.0,84.0
5234,82.0,82.0,84.0
5235,82.0,82.0,84.0
5236,81.0,81.0,83.0
5237,80.0,80.0,83.0
5238,80.0,80.0,83.0
5239,80.0,80.0,83.0
5240,80.0,80.0,83.0
5241,80.0,80.0,83.0
5242,80.0,80.0,83.0
5243,79.0,79.0,83.0
5244,79.0,79.0,83.0
5245,79.0,79.0,83.0
5246,80.0,80.0,84.0
5247,80.0,80.0,84.0
5248,80.0,80.0,84.0
5249,81.0,81.0,84.0
5250,81.0,81.0,84.0
5251,81.0,81.0,84.0
5252,81.0,81.0,83.0
5253,80.0,80.0,82.0
5254,81.0,81.0,83.0
5255,82.0,82.0,83.0
5256,83.0,83.0,83.0
5257,83.0,83.0,83.0
5258,83.0,83.0,83.0
5259,83.0,83.0,82.0
5260,84.0,84.0,83.0
5261,84.0,84.0,83.0
5262,84.0,84.0,83.0
5263,84.0,84.0,83.0
5264,83.0,83.0,82.0
5265,83.0,83.0,82.0
5266,83.0,83.0,83.0
5267,83.0,83.0,83.0
5268,83.0,83.0,83.0
5269,83.0,83.0,83.0
5270,84.0,84.0,83.0
5271,84.0,84.0,83.0
5272,84.0,84.0,83.0
5273,85.0,85.0,84.0
5274,85.0,85.0,84.0
5275,84.0,84.0,83.0
5276,85.0,85.0,84.0
5277,86.0,86.0,84.0
5278,86.0,86.0,84.0
5279,86.0,86.0,84.0
5280,85.0,85.0,83.0
5281,85.0,85.0,83.0
5282,85.0,85.0,83.0
5283,86.0,86.0,84.0
5284,86.0,86.0,84.0
5285,86.0,86.0,84.0
5286,86.0,86.0,84.0
5287,85.0,85.0,83.0
5288,85.0,85.0,83.0
5289,85.0,85.0,83.0
5290,85.0,85.0,83.0
5291,85.0,85.0,83.0
5292,85.0,85.0,83.0
5293,85.0,85.0,83.0
5294,84.0,84.0,82.0
5295,84.0,84.0,81.0
5296,84.0,84.0,81.0
5297,83.0,83.0,81.0
5298,83.0,83.0,81.0
5299,83.0,83.0,82.0
5300,83.0,83.0,82.0
5301,83.0,83.0,82.0
5302,83.0,83.0,82.0
5303,83.0,83.0,82.0
5304,83.0,83.0,82.0
5305,82.0,82.0,81.0
5306,81.0,81.0,80.0
5307,81.0,81.0,80.0
5308,80.0,80.0,80.0
5309,80.0,80.0,80.0
5310,80.0,80.0,80.0
5311,80.0,80.0,80.0
5312,80.0,80.0,80.0
5313,80.0,80.0,80.0
5314,81.0,81.0,81.0
5315,82.0,82.0,82.0
5316,82.0,82.0,82.0
5317,83.0,83.0,83.0
5318,83.0,83.0,83.0
5319,83.0,83.0,83.0
5320,83.0,83.0,83.0
5321,83.0,83.0,83.0
5322,83.0,83.0,83.0
5323,82.0,82.0,82.0
5324,82.0,82.0,82.0
5325,82.0,82.0,82.0
5326,82.0,82.0,82.0
5327,82.0,82.0,82.0
5328,82.0,82.0,82.0
5329,82.0,82.0,82.0
5330,82.0,82.0,82.0
5331,83.0,83.0,83.0
5332,82.0,82.0,82.0
5333,82.0,82.0,82.0
5334,82.0,82.0,82.0
5335,82.0,82.0,82.0
5336,83.0,83.0,83.0
5337,83.0,83.0,82.0
5338,82.0,82.0,81.0
5339,81.0,81.0,80.0
5340,81.0,81.0,80.0
5341,81.0,81.0,80.0
5342,81.0,81.0,80.0
5343,82.0,82.0,80.0
5344,82.0,82.0,80.0
5345,81.0,81.0,79.0
5346,81.0,81.0,79.0
5347,81.0,81.0,79.0
5348,80.0,80.0,78.0
5349,80.0,80.0,78.0
5350,80.0,80.0,78.0
5351,79.0,79.0,77.0
5352,79.0,79.0,78.0
5353,80.0,80.0,79.0
5354,80.0,80.0,79.0
5355,80.0,80.0,80.0
5356,79.0,80.0,80.0
5357,79.0,80.0,80.0
5358,79.0,80.0,80.0
5359,80.0,81.0,81.0
5360,80.0,81.0,81.0
5361,80.0,81.0,81.0
5362,80.0,81.0,81.0
5363,80.0,81.0,81.0
5364,80.0,81.0,81.0
5365,81.0,82.0,82.0
5366,80.0,81.0,82.0
5367,79.0,80.0,81.0
5368,79.0,80.0,81.0
5369,79.0,80.0,81.0
5370,79.0,80.0,81.0
5371,79.0,80.0,81.0
5372,78.0,79.0,80.0
5373,78.0,79.0,80.0
5374,78.0,79.0,80.0
5375,79.0,80.0,81.0
5376,79.0,80.0,81.0
5377,79.0,80.0,81.0
5378,79.0,80.0,80.0
5379,79.0,80.0,80.0
5380,80.0,81.0,81.0
5381,80.0,81.0,81.0
5382,79.0,80.0,80.0
5383,79.0,80.0,80.0
5384,78.0,79.0,79.0
5385,78.0,79.0,79.0
5386,78.0,79.0,79.0
5387,78.0,79.0,79.0
5388,78.0,79.0,79.0
5389,78.0,79.0,78.0
5390,77.0,78.0,78.0
5391,77.0,78.0,78.0
5392,77.0,78.0,78.0
5393,76.0,77.0,77.0
5394,77.0,78.0,78.0
5395,77.0,78.0,79.0
5396,77.0,78.0,79.0
5397,77.0,78.0,80.0
5398,77.0,78.0,80.0
5399,77.0,78.0,80.0
5400,77.0,78.0,80.0
5401,77.0,78.0,80.0
5402,77.0,78.0,80.0
5403,76.0,77.0,79.0
5404,76.0,77.0,79.0
5405,77.0,78.0,80.0
5406,78.0,79.0,81.0
5407,78.0,79.0,81.0
5408,79.0,80.0,81.0
5409,79.0,80.0,81.0
5410,79.0,80.0,81.0
5411,79.0,80.0,81.0
5412,78.0,79.0,80.0
5413,77.0,78.0,79.0
5414,77.0,78.0,79.0
5415,76.0,77.0,78.0
5416,76.0,77.0,78.0
5417,76.0,77.0,78.0
5418,76.0,77.0,78.0
5419,76.0,77.0,78.0
5420,75.0,76.0,77.0
5421,75.0,76.0,77.0
5422,75.0,76.0,77.0
5423,76.0,77.0,78.0
5424,76.0,77.0,78.0
5425,76.0,77.0,78.0
5426,75.0,76.0,77.0
5427,75.0,76.0,77.0
5428,75.0,76.0,77.0
5429,75.0,76.0,77.0
5430,75.0,76.0,77.0
5431,75.0,76.0,77.0
5432,76.0,77.0,78.0
5433,77.0,78.0,79.0
5434,76.0,77.0,78.0
5435,76.0,77.0,77.0
5436,75.0,76.0,76.0
5437,75.0,76.0,76.0
5438,75.0,76.0,77.0
5439,75.0,76.0,78.0
5440,74.0,75.0,78.0
5441,74.0,75.0,77.0
5442,73.0,74.0,77.0
5443,73.0,74.0,76.0
5444,73.0,74.0,76.0
5445,74.0,75.0,76.0
5446,73.0,74.0,75.0
5447,73.0,74.0,75.0
5448,74.0,75.0,76.0
5449,74.0,75.0,76.0
5450,74.0,75.0,76.0
5451,75.0,76.0,76.0
5452,75.0,76.0,76.0
5453,74.0,75.0,75.0
5454,74.0,75.0,75.0
5455,73.0,74.0,74.0
5456,74.0,74.0,74.0
5457,74.0,74.0,74.0
5458,74.0,74.0,74.0
5459,74.0,74.0,74.0
5460,74.0,74.0,74.0
5461,74.0,74.0,74.0
5462,74.0,74.0,74.0
5463,74.0,74.0,74.0
5464,75.0,75.0,75.0
5465,75.0,75.0,75.0
5466,76.0,76.0,75.0
5467,77.0,77.0,76.0
5468,77.0,77.0,76.0
5469,77.0,77.0,76.0
5470,77.0,77.0,76.0
5471,77.0,77.0,75.0
5472,78.0,78.0,76.0
5473,78.0,78.0,76.0
5474,78.0,78.0,76.0
5475,78.0,78.0,76.0
5476,78.0,78.0,76.0
5477,78.0,78.0,76.0
5478,78.0,78.0,77.0
5479,78.0,78.0,77.0
5480,77.0,77.0,76.0
5481,77.0,77.0,76.0
5482,78.0,78.0,77.0
5483,77.0,77.0,77.0
5484,78.0,78.0,78.0
5485,78.0,78.0,78.0
5486,78.0,78.0,78.0
5487,79.0,79.0,79.0
5488,79.0,79.0,79.0
5489,79.0,79.0,80.0
5490,80.0,80.0,80.0
5491,80.0,80.0,80.0
5492,80.0,80.0,80.0
5493,81.0,81.0,81.0
5494,81.0,81.0,81.0
5495,81.0,81.0,81.0
5496,81.0,81.0,81.0
5497,82.0,82.0,81.0
5498,82.0,82.0,81.0
5499,82.0,82.0,81.0
5500,82.0,82.0,81.0
5501,82.0,82.0,80.0
5502,81.0,81.0,79.0
5503,82.0,82.0,79.0
5504,82.0,82.0,79.0
5505,82.0,82.0,79.0
5506,82.0,82.0,79.0
5507,81.0,81.0,78.0
5508,81.0,81.0,78.0
5509,81.0,81.0,78.0
5510,81.0,81.0,78.0
5511,81.0,81.0,78.0
5512,81.0,81.0,79.0
5513,82.0,82.0,80.0
5514,82.0,82.0,80.0
5515,83.0,83.0,81.0
5516,83.0,83.0,81.0
5517,83.0,83.0,81.0
5518,83.0,83.0,81.0
5519,83.0,83.0,81.0
5520,84.0,84.0,82.0
5521,84.0,84.0,82.0
5522,84.0,84.0,82.0
5523,84.0,84.0,82.0
5524,83.0,83.0,81.0
5525,83.0,83.0,81.0
5526,84.0,84.0,82.0
5527,84.0,84.0,82.0
5528,84.0,84.0,82.0
5529,83.0,83.0,82.0
5530,83.0,83.0,82.0
5531,82.0,82.0,82.0
5532,82.0,82.0,82.0
5533,82.0,82.0,82.0
5534,83.0,83.0,83.0
5535,82.0,82.0,83.0
5536,83.0,83.0,84.0
5537,84.0,84.0,85.0
5538,85.0,85.0,85.0
5539,86.0,86.0,85.0
5540,87.0,87.0,85.0
5541,87.0,87.0,86.0
5542,88.0,88.0,86.0
5543,88.0,88.0,87.0
5544,88.0,88.0,87.0
5545,88.0,88.0,88.0
5546,88.0,88.0,88.0
5547,87.0,87.0,87.0
5548,87.0,87.0,87.0
5549,86.0,86.0,86.0
5550,86.0,86.0,86.0
5551,86.0,86.0,87.0
5552,86.0,86.0,87.0
5553,87.0,87.0,88.0
5554,87.0,87.0,88.0
5555,88.0,88.0,89.0
5556,88.0,88.0,89.0
5557,88.0,88.0,89.0
5558,88.0,88.0,89.0
5559,88.0,88.0,89.0
5560,88.0,88.0,89.0
5561,88.0,88.0,89.0
5562,88.0,88.0,89.0
5563,88.0,88.0,89.0
5564,88.0,88.0,89.0
5565,87.0,87.0,89.0
5566,87.0,87.0,89.0
5567,87.0,87.0,89.0
5568,87.0,87.0,89.0
5569,87.0,87.0,89.0
5570,86.0,86.0,89.0
5571,85.0,85.0,89.0
5572,85.0,85.0,89.0
5573,84.0,84.0,88.0
5574,84.0,84.0,88.0
5575,84.0,84.0,88.0
5576,84.0,84.0,88.0
5577,84.0,84.0,88.0
5578,84.0,84.0,87.0
5579,84.0,84.0,87.0
5580,85.0,85.0,88.0
5581,85.0,85.0,88.0
5582,84.0,84.0,87.0
5583,85.0,85.0,87.0
5584,85.0,85.0,87.0
5585,85.0,85.0,87.0
5586,85.0,85.0,87.0
5587,85.0,85.0,87.0
5588,85.0,85.0,87.0
5589,85.0,85.0,87.0
5590,85.0,85.0,87.0
5591,85.0,85.0,87.0
5592,85.0,85.0,87.0
5593,84.0,84.0,86.0
5594,84.0,84.0,86.0
5595,83.0,83.0,85.0
5596,83.0,83.0,85.0
5597,82.0,82.0,84.0
5598,82.0,82.0,84.0
5599,82.0,82.0,84.0
5600,82.0,82.0,84.0
5601,82.0,82.0,85.0
5602,83.0,83.0,86.0
5603,83.0,83.0,87.0
5604,83.0,83.0,87.0
5605,83.0,83.0,87.0
5606,83.0,83.0,87.0
5607,83.0,83.0,88.0
5608,83.0,83.0,88.0
5609,83.0,83.0,88.0
5610,82.0,82.0,87.0
5611,82.0,82.0,87.0
5612,83.0,83.0,87.0
5613,83.0,83.0,87.0
5614,83.0,83.0,87.0
5615,83.0,83.0,87.0
5616,83.0,83.0,87.0
5617,83.0,83.0,87.0
5618,82.0,82.0,86.0
5619,81.0,81.0,85.0
5620,81.0,81.0,85.0
5621,81.0,81.0,85.0
5622,81.0,81.0,85.0
5623,81.0,81.0,85.0
5624,82.0,82.0,86.0
5625,82.0,82.0,86.0
5626,82.0,82.0,86.0
5627,82.0,82.0,86.0
5628,82.0,82.0,86.0
5629,83.0,83.0,85.0
5630,83.0,83.0,85.0
5631,84.0,84.0,85.0
5632,84.0,84.0,85.0
5633,84.0,84.0,85.0
5634,84.0,84.0,85.0
5635,85.0,85.0,86.0
5636,85.0,85.0,86.0
5637,85.0,85.0,86.0
5638,85.0,85.0,85.0
5639,85.0,85.0,85.0
5640,85.0,85.0,85.0
5641,84.0,84.0,84.0
5642,84.0,84.0,84.0
5643,83.0,83.0,83.0
5644,83.0,83.0,83.0
5645,83.0,83.0,82.0
5646,83.0,83.0,82.0
5647,84.0,84.0,83.0
5648,84.0,84.0,82.0
5649,84.0,84.0,82.0
5650,84.0,84.0,82.0
5651,84.0,84.0,81.0
5652,84.0,84.0,81.0
5653,84.0,84.0,81.0
5654,83.0,83.0,81.0
5655,82.0,82.0,80.0
5656,82.0,82.0,80.0
5657,82.0,82.0,80.0
5658,81.0,81.0,79.0
5659,81.0,81.0,79.0
5660,81.0,81.0,79.0
5661,81.0,81.0,79.0
5662,81.0,81.0,79.0
5663,80.0,80.0,78.0
5664,80.0,80.0,78.0
5665,81.0,81.0,78.0
5666,81.0,81.0,78.0
5667,81.0,81.0,78.0
5668,81.0,81.0,78.0
5669,81.0,81.0,78.0
5670,82.0,82.0,78.0
5671,83.0,83.0,79.0
5672,83.0,83.0,79.0
5673,83.0,83.0,79.0
5674,83.0,83.0,79.0
5675,83.0,83.0,79.0
5676,83.0,83.0,78.0
5677,83.0,83.0,78.0
5678,83.0,83.0,79.0
5679,82.0,82.0,78.0
5680,81.0,81.0,77.0
5681,81.0,81.0,76.0
5682,82.0,82.0,77.0
5683,82.0,82.0,77.0
5684,81.0,81.0,76.0
5685,81.0,81.0,76.0
5686,80.0,80.0,75.0
5687,79.0,79.0,74.0
5688,79.0,79.0,74.0
5689,79.0,79.0,74.0
5690,79.0,79.0,74.0
5691,79.0,79.0,74.0
5692,79.0,79.0,74.0
5693,80.0,80.0,75.0
5694,80.0,80.0,75.0
5695,81.0,81.0,76.0
5696,81.0,81.0,76.0
5697,82.0,82.0,77.0
5698,82.0,82.0,77.0
5699,81.0,81.0,76.0
5700,81.0,81.0,76.0
5701,81.0,81.0,76.0
5702,81.0,81.0,76.0
5703,80.0,80.0,75.0
5704,80.0,80.0,75.0
5705,80.0,80.0,75.0
5706,80.0,80.0,75.0
5707,81.0,81.0,75.0
5708,81.0,81.0,75.0
5709,81.0,81.0,75.0
5710,82.0,82.0,76.0
5711,82.0,82.0,76.0
5712,82.0,82.0,76.0
5713,82.0,82.0,76.0
5714,82.0,82.0,76.0
5715,82.0,82.0,76.0
5716,82.0,82.0,76.0
5717,82.0,82.0,76.0
5718,83.0,83.0,77.0
5719,84.0,84.0,78.0
5720,84.0,84.0,78.0
5721,84.0,84.0,78.0
5722,84.0,84.0,78.0
5723,84.0,84.0,78.0
5724,83.0,84.0,78.0
5725,82.0,83.0,77.0
5726,81.0,82.0,76.0
5727,81.0,82.0,76.0
5728,81.0,82.0,76.0
5729,81.0,82.0,77.0
5730,81.0,82.0,77.0
5731,81.0,82.0,77.0
5732,81.0,82.0,76.0
5733,81.0,82.0,76.0
5734,81.0,82.0,76.0
5735,80.0,81.0,76.0
5736,80.0,81.0,76.0
5737,79.0,80.0,75.0
5738,79.0,80.0,76.0
5739,79.0,80.0,76.0
5740,79.0,80.0,76.0
5741,80.0,81.0,77.0
5742,80.0,81.0,77.0
5743,81.0,82.0,78.0
5744,81.0,82.0,78.0
5745,81.0,82.0,79.0
5746,82.0,83.0,80.0
5747,82.0,83.0,80.0
5748,81.0,82.0,80.0
5749,82.0,83.0,81.0
5750,82.0,83.0,81.0
5751,82.0,83.0,82.0
5752,82.0,83.0,82.0
5753,82.0,83.0,82.0
5754,83.0,84.0,82.0
5755,84.0,85.0,83.0
5756,84.0,85.0,83.0
5757,84.0,85.0,83.0
5758,84.0,85.0,83.0
5759,83.0,84.0,83.0
5760,83.0,84.0,83.0
5761,83.0,84.0,82.0
5762,82.0,83.0,82.0
5763,82.0,83.0,82.0
5764,82.0,83.0,82.0
5765,81.0,82.0,81.0
5766,81.0,82.0,81.0
5767,81.0,82.0,80.0
5768,80.0,81.0,79.0
5769,80.0,81.0,79.0
5770,80.0,81.0,79.0
5771,80.0,81.0,79.0
5772,79.0,80.0,78.0
5773,79.0,80.0,78.0
5774,79.0,80.0,78.0
5775,78.0,79.0,77.0
5776,77.0,78.0,78.0
5777,76.0,77.0,77.0
5778,75.0,76.0,76.0
5779,75.0,76.0,76.0
5780,75.0,76.0,76.0
5781,74.0,75.0,76.0
5782,73.0,74.0,75.0
5783,73.0,74.0,75.0
5784,74.0,75.0,76.0
5785,73.0,74.0,76.0
5786,74.0,75.0,77.0
5787,75.0,76.0,78.0
5788,75.0,76.0,78.0
5789,75.0,76.0,78.0
5790,75.0,76.0,78.0
5791,75.0,76.0,78.0
5792,75.0,76.0,77.0
5793,75.0,76.0,77.0
5794,75.0,76.0,76.0
5795,74.0,75.0,75.0
5796,73.0,74.0,74.0
5797,73.0,74.0,74.0
5798,73.0,74.0,73.0
